timestamp,request count
2017-10-25 07:26:00+00:00,141893.0
2017-10-25 07:27:00+00:00,142890.0
2017-10-25 07:28:00+00:00,139078.0
2017-10-25 07:29:00+00:00,139110.0
2017-10-25 07:30:00+00:00,141285.0
2017-10-25 07:31:00+00:00,146743.0
2017-10-25 07:32:00+00:00,147168.0
2017-10-25 07:33:00+00:00,149064.0
2017-10-25 07:34:00+00:00,148491.0
2017-10-25 07:35:00+00:00,145759.0
2017-10-25 07:36:00+00:00,140269.0
2017-10-25 07:37:00+00:00,143084.0
2017-10-25 07:38:00+00:00,147029.0
2017-10-25 07:39:00+00:00,146072.0
2017-10-25 07:40:00+00:00,147162.0
2017-10-25 07:41:00+00:00,143729.0
2017-10-25 07:42:00+00:00,143921.0
2017-10-25 07:43:00+00:00,146456.0
2017-10-25 07:44:00+00:00,146032.0
2017-10-25 07:45:00+00:00,148246.0
2017-10-25 07:46:00+00:00,150591.0
2017-10-25 07:47:00+00:00,153534.0
2017-10-25 07:48:00+00:00,159436.0
2017-10-25 07:49:00+00:00,161432.0
2017-10-25 07:50:00+00:00,157782.0
2017-10-25 07:51:00+00:00,159015.0
2017-10-25 07:52:00+00:00,159369.0
2017-10-25 07:53:00+00:00,158648.0
2017-10-25 07:54:00+00:00,161381.0
2017-10-25 07:55:00+00:00,165705.0
2017-10-25 07:56:00+00:00,163738.0
2017-10-25 07:57:00+00:00,163239.0
2017-10-25 07:58:00+00:00,164424.0
2017-10-25 07:59:00+00:00,164102.0
2017-10-25 08:00:00+00:00,161505.0
2017-10-25 08:01:00+00:00,164895.0
2017-10-25 08:02:00+00:00,156895.0
2017-10-25 08:03:00+00:00,153036.0
2017-10-25 08:04:00+00:00,149553.0
2017-10-25 08:05:00+00:00,148119.0
2017-10-25 08:06:00+00:00,145429.0
2017-10-25 08:07:00+00:00,144414.0
2017-10-25 08:08:00+00:00,147882.0
2017-10-25 08:09:00+00:00,153928.0
2017-10-25 08:10:00+00:00,154698.0
2017-10-25 08:11:00+00:00,153044.0
2017-10-25 08:12:00+00:00,151743.0
2017-10-25 08:13:00+00:00,153035.0
2017-10-25 08:14:00+00:00,150201.0
2017-10-25 08:15:00+00:00,155247.0
2017-10-25 08:16:00+00:00,153318.0
2017-10-25 08:17:00+00:00,150361.0
2017-10-25 08:18:00+00:00,153592.0
2017-10-25 08:19:00+00:00,152007.0
2017-10-25 08:20:00+00:00,150974.0
2017-10-25 08:21:00+00:00,149650.0
2017-10-25 08:22:00+00:00,149065.0
2017-10-25 08:23:00+00:00,150282.0
2017-10-25 08:24:00+00:00,151775.0
2017-10-25 08:25:00+00:00,151240.0
2017-10-25 08:26:00+00:00,150491.0
2017-10-25 08:27:00+00:00,148141.0
